"","FIPS","GeoName","year","rpp_goods","rpp_services_housing","rpp_services_other","rpp_services_utilities","rpp_all_items"
"1419","20940","El Centro, CA (Metropolitan Statistical Area)",2011,"98.743","74.018","98.94","82.119","93.446"
"1420","21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)",2011,"94.722","78.03","95.994","96.849","92.626"
"1421","21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)",2011,"96.456","78.481","95.829","98.726","93.15"
"1422","21300","Elmira, NY (Metropolitan Statistical Area)",2011,"98.095","80.264","99.37","100.76","96.146"
"1423","21340","El Paso, TX (Metropolitan Statistical Area)",2011,"96.867","80.085","100.765","117.097","96.022"
"1424","21420","Enid, OK (Metropolitan Statistical Area) 1/",2011,"(NA)","(NA)","(NA)","(NA)","(NA)"
"1425","21500","Erie, PA (Metropolitan Statistical Area)",2011,"97.891","76.951","98.769","95.072","94.779"
"1426","21660","Eugene-Springfield, OR (Metropolitan Statistical Area)",2011,"99.039","97.353","103.303","84.384","100.127"
"1427","21780","Evansville, IN-KY (Metropolitan Statistical Area)",2011,"96.52","76.287","95.919","98.581","93.031"
"1428","21820","Fairbanks, AK (Metropolitan Statistical Area)",2011,"99.404","135.912","99.693","105.019","104.191"
"1429","22020","Fargo, ND-MN (Metropolitan Statistical Area)",2011,"96.243","83.585","96.001","79.36","93.743"
"1430","22140","Farmington, NM (Metropolitan Statistical Area)",2011,"99.07","63.228","98.14","87.47","91.901"
"1431","22180","Fayetteville, NC (Metropolitan Statistical Area)",2011,"96.279","75.43","99.318","98.775","93.656"
"1432","22220","Fayetteville-Springdale-Rogers, AR (Metropolitan Statistical Area)",2011,"96.895","74.094","101.587","106.759","95.049"
"1433","22380","Flagstaff, AZ (Metropolitan Statistical Area)",2011,"99.043","98.973","98.388","104.636","98.853"
"1434","22420","Flint, MI (Metropolitan Statistical Area)",2011,"101.169","68.614","97.499","98.237","92.982"
"1435","22500","Florence, SC (Metropolitan Statistical Area)",2011,"95.876","52.259","99.062","106.372","88.387"
"1436","22520","Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",2011,"96.454","47.808","101.521","120.257","87.057"
"1437","22540","Fond du Lac, WI (Metropolitan Statistical Area)",2011,"94.47","69.671","91.981","89.207","88.288"
"1438","22660","Fort Collins, CO (Metropolitan Statistical Area)",2011,"99.295","110.481","103.722","85.347","102.836"
"1439","22900","Fort Smith, AR-OK (Metropolitan Statistical Area)",2011,"96.83","56.084","101.235","107.565","89.797"
"1440","23060","Fort Wayne, IN (Metropolitan Statistical Area)",2011,"96.456","75.579","95.829","99.021","92.66"
"1441","23420","Fresno, CA (Metropolitan Statistical Area)",2011,"99.102","98.584","102.504","82.029","99.983"
"1442","23460","Gadsden, AL (Metropolitan Statistical Area)",2011,"96.454","51.5","101.521","120.37","88.347"
"1443","23540","Gainesville, FL (Metropolitan Statistical Area)",2011,"96.488","92.469","100.085","97.81","97.514"
"1444","23580","Gainesville, GA (Metropolitan Statistical Area)",2011,"94.184","90.803","94.191","116.199","94.116"
"1445","23900","Gettysburg, PA (Metropolitan Statistical Area)",2011,"97.891","85.483","98.769","94.9","96.333"
"1446","24020","Glens Falls, NY (Metropolitan Statistical Area)",2011,"98.095","90.97","99.37","100.747","97.427"
"1447","24140","Goldsboro, NC (Metropolitan Statistical Area)",2011,"97.002","59.441","101.246","98.803","90.973"
"1448","24220","Grand Forks, ND-MN (Metropolitan Statistical Area)",2011,"96.113","76.582","96.189","79.858","92.486"
"1449","24260","Grand Island, NE (Metropolitan Statistical Area)",2011,"94.795","72.619","92.68","94.223","90.109"
"1450","24300","Grand Junction, CO (Metropolitan Statistical Area)",2011,"98.28","95.288","98.502","85.133","97.424"
"1451","24340","Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)",2011,"95.884","85.335","96.556","98.262","94.59"
"1452","24420","Grants Pass, OR (Metropolitan Statistical Area)",2011,"98.476","81.555","99.39","84.298","94.864"
"1453","24500","Great Falls, MT (Metropolitan Statistical Area)",2011,"99.456","58.8","102.889","80.695","93.261"
"1454","24540","Greeley, CO (Metropolitan Statistical Area)",2011,"103.387","89.802","99.917","85.373","98.514"
"1455","24580","Green Bay, WI (Metropolitan Statistical Area)",2011,"95.78","84.739","95.922","89.256","93.854"
"1456","24660","Greensboro-High Point, NC (Metropolitan Statistical Area)",2011,"96.731","73.219","100.516","98.8","93.889"
"1457","24780","Greenville, NC (Metropolitan Statistical Area)",2011,"97.002","67.726","101.246","98.672","93.068"
"1458","24860","Greenville-Anderson, SC (Metropolitan Statistical Area)",2011,"96.598","73.002","100.778","106.529","94.232"
"1459","25060","Gulfport-Biloxi, MS (Metropolitan Statistical Area)",2011,"96.596","75.028","101.504","112.303","95.239"
"1460","25180","Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",2011,"104.948","84.519","104.303","101.116","100.601"
"1461","25220","Hammond, LA (Metropolitan Statistical Area)",2011,"94.187","71.621","95.079","105.494","90.92"
"1462","25260","Hanford-Corcoran, CA (Metropolitan Statistical Area)",2011,"98.743","93.177","98.94","82.108","97.334"
"1463","25420","Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",2011,"97.891","92.729","98.769","95.029","97.528"
"1464","25500","Harrisonburg, VA (Metropolitan Statistical Area)",2011,"93.768","89.492","94.524","99.466","93.455"
"1465","25540","Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",2011,"98.157","121.404","99.8","97.251","101.946"
"1466","25620","Hattiesburg, MS (Metropolitan Statistical Area)",2011,"94.51","67.087","96.181","112.207","90.654"
"1467","25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",2011,"97.002","67.803","101.246","98.76","92.584"
"1468","25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",2011,"94.006","90.629","94.769","106.411","94.027"
"1469","25980","Hinesville, GA (Metropolitan Statistical Area)",2011,"94.184","82.935","94.191","116.083","92.906"
"1470","26140","Homosassa Springs, FL (Metropolitan Statistical Area)",2011,"93.73","76.623","95.289","97.996","91.147"
"1471","26300","Hot Springs, AR (Metropolitan Statistical Area)",2011,"94.846","62.667","95.45","106.634","88.091"
"1472","26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)",2011,"96.918","80.567","101.34","105.667","96.514"
"1473","26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",2011,"97.551","99.63","98.945","116.586","98.978"
"1474","26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",2011,"96.627","59.457","101.232","95.509","91.093"
"1475","26620","Huntsville, AL (Metropolitan Statistical Area)",2011,"96.454","72.306","101.521","120.303","94.986"
"1476","26820","Idaho Falls, ID (Metropolitan Statistical Area)",2011,"100.03","71.947","99.059","78.498","93.107"
"1477","26900","Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",2011,"96.39","88.945","95.728","98.883","95.004"
"1478","26980","Iowa City, IA (Metropolitan Statistical Area)",2011,"96.095","102.173","94.992","91.692","96.352"
"1479","27060","Ithaca, NY (Metropolitan Statistical Area)",2011,"98.095","119.688","99.37","100.855","102.352"
"1480","27100","Jackson, MI (Metropolitan Statistical Area)",2011,"96.084","80.069","97.044","98.037","93.698"
"1481","27140","Jackson, MS (Metropolitan Statistical Area)",2011,"96.403","76.329","100.997","112.379","95.12"
"1482","27180","Jackson, TN (Metropolitan Statistical Area)",2011,"94.149","54.933","94.612","104.392","86.365"
"1483","27260","Jacksonville, FL (Metropolitan Statistical Area)",2011,"96.931","101.37","100.874","98.019","99.531"
"1484","27340","Jacksonville, NC (Metropolitan Statistical Area)",2011,"97.002","94.283","101.246","98.855","98.256"
"1485","27500","Janesville-Beloit, WI (Metropolitan Statistical Area)",2011,"96.054","81.798","96.775","89.205","93.736"
"1486","27620","Jefferson City, MO (Metropolitan Statistical Area)",2011,"94.657","59.764","91.905","104.658","87.726"
"1487","27740","Johnson City, TN (Metropolitan Statistical Area)",2011,"96.857","62.793","101.716","104.518","91.811"
"1488","27780","Johnstown, PA (Metropolitan Statistical Area)",2011,"97.891","53.025","98.769","95.231","88.437"
"1489","27860","Jonesboro, AR (Metropolitan Statistical Area)",2011,"94.846","54.777","95.45","106.519","86.733"
"1490","27900","Joplin, MO (Metropolitan Statistical Area)",2011,"96.507","64.536","96.216","104.665","90.84"
"1491","27980","Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)",2011,"98.195","138.129","99.197","123.374","105.066"
"1492","28020","Kalamazoo-Portage, MI (Metropolitan Statistical Area)",2011,"96.084","84.029","97.044","98.127","94.527"
"1493","28100","Kankakee, IL (Metropolitan Statistical Area)",2011,"106.044","75.973","104.299","96.245","99.347"
"1494","28140","Kansas City, MO-KS (Metropolitan Statistical Area)",2011,"96.717","87.359","99.752","106.211","97.07"
"1495","28420","Kennewick-Richland, WA (Metropolitan Statistical Area)",2011,"99.299","101.056","103.462","86.808","101.203"
"1496","28660","Killeen-Temple, TX (Metropolitan Statistical Area)",2011,"96.733","82.559","100.442","116.728","96.334"
"1497","28700","Kingsport-Bristol, TN-VA (Metropolitan Statistical Area)",2011,"96.832","58.662","101.48","102.924","90.138"
"1498","28740","Kingston, NY (Metropolitan Statistical Area)",2011,"98.095","119.226","99.37","100.701","101.984"
"1499","28940","Knoxville, TN (Metropolitan Statistical Area)",2011,"96.527","72.859","100.816","104.523","94.195"
"1500","29020","Kokomo, IN (Metropolitan Statistical Area)",2011,"96.456","57.767","95.829","98.871","87.818"
"1501","29100","La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",2011,"95.95","80.776","96.841","87.927","93.585"
"1502","29180","Lafayette, LA (Metropolitan Statistical Area)",2011,"96.231","64.187","99.723","105.627","92.389"
"1503","29200","Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",2011,"95.913","84.887","95.003","98.744","93.669"
"1504","29340","Lake Charles, LA (Metropolitan Statistical Area)",2011,"96.762","67.425","100.969","105.583","93.124"
"1505","29420","Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)",2011,"98.827","76.69","103.86","104.505","95.36"
"1506","29460","Lakeland-Winter Haven, FL (Metropolitan Statistical Area)",2011,"96.966","89.575","100.937","97.999","97.428"
"1507","29540","Lancaster, PA (Metropolitan Statistical Area)",2011,"97.891","97.067","98.769","94.883","98.124"
"1508","29620","Lansing-East Lansing, MI (Metropolitan Statistical Area)",2011,"95.812","86.616","96.382","98.223","94.736"
"1509","29700","Laredo, TX (Metropolitan Statistical Area)",2011,"96.881","73.948","100.799","116.688","94.639"
"1510","29740","Las Cruces, NM (Metropolitan Statistical Area)",2011,"98.636","76.444","103.7","87.26","96.127"
"1511","29820","Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)",2011,"99.61","107.655","103.36","103.051","102.815"
"1512","29940","Lawrence, KS (Metropolitan Statistical Area)",2011,"96.266","94.211","96.315","108.43","96.324"
"1513","30020","Lawton, OK (Metropolitan Statistical Area)",2011,"96.972","68.312","100.778","112.187","93.571"
"1514","30140","Lebanon, PA (Metropolitan Statistical Area)",2011,"97.891","82.228","98.769","95.078","95.911"
"1515","30300","Lewiston, ID-WA (Metropolitan Statistical Area)",2011,"99.448","81.544","99.158","81.253","95.141"
"1516","30340","Lewiston-Auburn, ME (Metropolitan Statistical Area)",2011,"98.259","83.738","97.879","61.173","94.804"
"1517","30460","Lexington-Fayette, KY (Metropolitan Statistical Area)",2011,"96.937","78.596","101.511","96.992","95.712"
"1518","30620","Lima, OH (Metropolitan Statistical Area)",2011,"96.059","59.397","96.095","97.724","89.146"
"1519","30700","Lincoln, NE (Metropolitan Statistical Area)",2011,"96.24","80.424","95.921","94.312","93.683"
"1520","30780","Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",2011,"96.885","74.271","101.555","106.671","95.062"
"1521","30860","Logan, UT-ID (Metropolitan Statistical Area)",2011,"98.767","72.116","98.688","84.29","92.973"
"1522","30980","Longview, TX (Metropolitan Statistical Area)",2011,"96.45","74.408","99.767","116.685","94.261"
"1523","31020","Longview, WA (Metropolitan Statistical Area)",2011,"98.298","81.44","99.31","86.988","95.173"
"1524","31080","Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",2011,"105.177","176.288","101.007","82.084","110.216"
"1525","31140","Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",2011,"96.736","75.631","101.002","97.447","95.121"
"1526","31180","Lubbock, TX (Metropolitan Statistical Area)",2011,"96.771","84.152","100.535","116.792","96.876"
"1527","31340","Lynchburg, VA (Metropolitan Statistical Area)",2011,"96.607","76.516","100.466","99.427","94.227"
"1528","31420","Macon-Bibb County, GA (Metropolitan Statistical Area)",2011,"96.194","64.328","100.132","116.045","92.057"
"1529","31460","Madera, CA (Metropolitan Statistical Area)",2011,"99.102","84.698","102.504","81.968","97.087"
"1530","31540","Madison, WI (Metropolitan Statistical Area)",2011,"95.81","107.981","96.015","89.179","97.317"
"1531","31700","Manchester-Nashua, NH (Metropolitan Statistical Area)",2011,"100.843","125.387","101.787","78.163","103.641"
"1532","31740","Manhattan, KS (Metropolitan Statistical Area)",2011,"94.553","93.628","92.699","108.344","93.901"
"1533","31860","Mankato, MN (Metropolitan Statistical Area)",2011,"94.448","78.01","91.432","82.804","90.001"
"1534","31900","Mansfield, OH (Metropolitan Statistical Area)",2011,"96.059","63.164","96.095","97.665","90.474"
"1535","32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",2011,"96.881","53.691","100.799","116.632","88.647"
"1536","32780","Medford, OR (Metropolitan Statistical Area)",2011,"99.039","101.396","103.303","84.324","100.877"
"1537","32820","Memphis, TN-MS-AR (Metropolitan Statistical Area)",2011,"96.729","80.501","101.463","105.525","96.193"
"1538","32900","Merced, CA (Metropolitan Statistical Area)",2011,"99.102","88.116","102.504","82.025","97.925"
"1539","33100","Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)",2011,"97.934","139.775","102.821","98.073","106.678"
"1540","33140","Michigan City-La Porte, IN (Metropolitan Statistical Area)",2011,"93.6","73.249","91.534","98.678","89.086"
"1541","33220","Midland, MI (Metropolitan Statistical Area)",2011,"96.084","75.621","97.044","98.392","93.106"
"1542","33260","Midland, TX (Metropolitan Statistical Area)",2011,"96.828","114.492","100.671","116.692","101.576"
"1543","33340","Milwaukee-Waukesha, WI (Metropolitan Statistical Area)",2011,"94.793","107.644","95.199","89.195","96.493"
"1544","33460","Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",2011,"101.879","112.663","101.352","82.966","102.571"
"1545","33540","Missoula, MT (Metropolitan Statistical Area)",2011,"99.901","96.741","98.746","80.504","98.381"
"1546","33660","Mobile, AL (Metropolitan Statistical Area)",2011,"96.403","67.012","101.339","120.385","92.998"
"1547","33700","Modesto, CA (Metropolitan Statistical Area)",2011,"99.102","101.413","102.504","82.061","100.422"
"1548","33740","Monroe, LA (Metropolitan Statistical Area)",2011,"96.304","55.608","99.892","105.707","89.935"
"1549","33780","Monroe, MI (Metropolitan Statistical Area)",2011,"101.169","87.068","97.499","98.282","97.11"
"1550","33860","Montgomery, AL (Metropolitan Statistical Area)",2011,"96.414","64.973","101.381","120.448","92.791"
"1551","34060","Morgantown, WV (Metropolitan Statistical Area)",2011,"94.679","85.017","96.461","93.691","93.875"
"1552","34100","Morristown, TN (Metropolitan Statistical Area)",2011,"94.149","67.013","94.612","104.343","88.739"
"1553","34580","Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",2011,"98.298","105.563","99.31","86.781","99.693"
"1554","34620","Muncie, IN (Metropolitan Statistical Area)",2011,"96.456","77.284","95.829","98.937","92.339"
"1555","34740","Muskegon, MI (Metropolitan Statistical Area)",2011,"96.084","72.157","97.044","98.171","91.278"
"1556","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",2011,"96.033","91.224","98.964","103.669","96.358"
"1557","34900","Napa, CA (Metropolitan Statistical Area)",2011,"105.581","163.003","102.573","82.039","110.688"
